learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1100.0,0.415284,4.284983925107453E-9,1100.0,88.9,76.53872167737572,58.736059479553916,74.8868778280543,1100.0,40800.0,10.0,4.0,4693.5,2585.1972308166783,1373.6000000000001,862.1465717098869,10.0,7.0079320138762125,5.5,3.5039660069381062,5.5,3.5039660069381062,3.0,2.260776661041756,0.0,0.0,0.0,0.0,1.0,0.0
1200.0,0.438261,4.530501771304343E-9,1200.0,89.5,78.93782445779942,59.45945945945946,78.21576763485477,1200.0,41304.0,10.0,4.0,5282.2,2581.9705997121227,1422.4,820.7773009640177,10.4,6.669999167083073,5.7,3.3349995835415367,5.7,3.3349995835415367,3.1,2.183269719175042,0.0,0.0,0.0,0.0,1.0,0.0
1300.0,0.464559,4.817220527264807E-9,1300.0,90.2,80.39372599231754,65.49295774647888,80.70866141732283,1300.0,42144.0,10.0,4.0,5883.6,2582.229794404656,1495.2,882.9320849684118,11.0,7.180219742846004,6.0,3.590109871423002,6.0,3.590109871423002,3.2,2.2010098692292237,0.0,0.0,0.0,0.0,1.0,0.0
1400.0,0.500823,5.211019325587485E-9,1400.0,89.4,78.58585858585857,69.27536231884058,81.2720848056537,1400.0,41976.0,10.0,5.0,6306.200000000001,2951.501041842947,1646.3999999999996,923.6742090393368,12.200000000000001,7.495183638696105,6.6000000000000005,3.7475918193480524,6.6000000000000005,3.7475918193480524,3.5999999999999996,2.3190036174568114,0.0,0.0,0.0,0.0,1.0,0.0
1500.0,0.529477,5.5120980284280244E-9,1500.0,89.8,79.06713293601932,73.84615384615385,82.77027027027026,1500.0,40616.0,10.0,7.0,5564.2,3945.8515430766015,1548.0000000000005,1102.3707785193392,11.4,8.934328302800509,6.2,4.4671641514002545,6.2,4.4671641514002545,3.0999999999999996,2.6853512081497106,0.0,0.0,0.0,0.0,1.0,0.0
1600.0,0.557439,5.808509782784515E-9,1600.0,89.8,77.110645345158,75.42168674698796,83.19604612850083,1600.0,40976.0,10.0,8.0,5259.900000000001,4096.409496945669,1546.3999999999999,1103.8457219094423,11.399999999999999,8.934328302800509,6.199999999999999,4.4671641514002545,6.199999999999999,4.4671641514002545,3.2,2.440400695696417,0.0,0.0,0.0,0.0,1.0,0.0
1700.0,0.57402,5.987159568402502E-9,1700.0,92.60000000000001,82.72287491361439,82.3809523809524,86.64259927797833,1700.0,41648.0,10.0,8.0,5857.9,4099.860551829103,1546.3999999999999,1103.8457219094423,11.399999999999999,8.934328302800509,6.199999999999999,4.4671641514002545,6.199999999999999,4.4671641514002545,3.2,2.440400695696417,0.0,0.0,0.0,0.0,1.0,0.0
1800.0,0.594357,6.208045639925532E-9,1800.0,94.3,86.16249599440673,86.61971830985914,89.12213740458014,1800.0,41984.0,10.0,8.0,6463.1,4098.093715375479,1668.8,1113.3146505418454,12.4,8.99629553390357,6.7,4.498147766951785,6.7,4.498147766951785,3.4,2.2705848487901865,0.0,0.0,0.0,0.0,1.0,0.0
1900.0,0.611668,6.39606544540988E-9,1900.0,94.39999999999999,85.84772148315878,86.27450980392156,88.75502008032127,1900.0,41984.0,10.0,8.0,7063.1,4088.593657970917,1692.8,1129.2771335878738,12.6,9.131143289740765,6.8,4.565571644870382,6.8,4.565571644870382,3.4,2.2705848487901865,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.62675,6.5605309233069406E-9,2000.0,94.89999999999999,86.72276083266513,86.98979591836734,87.79904306220094,2000.0,42152.0,10.0,8.0,7650.000000000002,4096.094345701634,1765.6,1104.3996056178619,13.199999999999998,8.916900308465443,7.1,4.458450154232722,7.1,4.458450154232722,3.6,2.065591117977289,0.0,0.0,0.0,0.0,1.0,0.0
2100.0,0.638957,6.694175774852433E-9,2100.0,96.7,90.84096586178184,90.57142857142856,90.57142857142856,2100.0,42320.0,10.0,8.0,8256.9,4110.414670889869,1765.6,1104.3996056178619,13.199999999999998,8.916900308465443,7.1,4.458450154232722,7.1,4.458450154232722,3.6,2.065591117977289,0.0,0.0,0.0,0.0,1.0,0.0
2200.0,0.653882,6.858875205119449E-9,2200.0,96.89999999999999,91.36971046770601,91.0919540229885,87.69841269841268,2200.0,42656.0,10.0,8.0,8849.7,4094.9797191194975,1839.2,1101.7784411274952,13.8,8.9044308571008,7.4,4.4522154285504,7.4,4.4522154285504,3.7,2.0027758514399734,0.0,0.0,0.0,0.0,1.0,0.0
2300.0,0.666665,6.999937370419501E-9,2300.0,98.6,95.57499747142712,95.28619528619528,92.92929292929291,2300.0,42656.0,10.0,8.0,9449.800000000001,4085.4062167127963,1888.8,1150.1370739563563,14.2,9.2951600308978,7.6,4.6475800154489,7.6,4.6475800154489,3.8,2.250925735484551,0.0,0.0,0.0,0.0,1.0,0.0
2400.0,0.684056,7.191849450270333E-9,2400.0,99.2,96.6779891868548,96.69421487603306,94.4055944055944,2400.0,42656.0,10.0,8.0,10044.400000000001,4088.908118312272,2037.6000000000001,1159.4147182474824,15.399999999999995,9.371351141762974,8.199999999999998,4.685675570881487,8.199999999999998,4.685675570881487,4.1,2.378141197564929,0.0,0.0,0.0,0.0,1.0,0.0
2500.0,0.695867,7.32218546171983E-9,2500.0,99.7,98.1776654679755,98.26589595375722,96.73913043478261,2500.0,42656.0,10.0,8.0,10631.6,4084.869784406298,2062.4,1137.1937389908549,15.599999999999998,9.191783770786214,8.299999999999999,4.595891885393107,8.299999999999999,4.595891885393107,4.199999999999999,2.2997584414213788,0.0,0.0,0.0,0.0,1.0,0.0
2600.0,0.711466,7.495000534173513E-9,2600.0,99.7,97.85106443941433,97.97297297297297,96.1038961038961,2600.0,42824.0,10.0,8.0,11242.599999999999,4094.807883161309,2112.0,1108.5702503675625,15.999999999999996,8.956685895029599,8.499999999999998,4.4783429475147996,8.499999999999998,4.4783429475147996,4.3,2.263232692902394,0.0,0.0,0.0,0.0,1.0,0.0
2700.0,0.721769,7.610486702372628E-9,2700.0,99.7,97.31960973517744,97.43589743589743,95.08196721311475,2700.0,43328.0,10.0,8.0,11843.800000000001,4106.100577866495,2112.0,1108.5702503675625,15.999999999999996,8.956685895029599,8.499999999999998,4.4783429475147996,8.499999999999998,4.4783429475147996,4.3,2.263232692902394,0.0,0.0,0.0,0.0,1.0,0.0
