learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
100.0,0.114005,1.8915742739207212E-9,100.0,94.0,85.42982030111703,39.999999999999936,79.31034482758619,100.0,64136.0,10.0,598.3,29.758472183004717,580.0000000000001,203.55070348414148,3.5999999999999996,1.6465452046971292,2.3000000000000007,0.8232726023485645,2.3000000000000007,0.8232726023485645,1.2000000000000002,0.6324555320336759,0.0,0.0,0.0,0.0,1.0,0.0
200.0,0.16594,2.7985324772695696E-9,200.0,96.0,91.7906618778861,27.27272727272727,90.24390243902438,200.0,67504.0,10.0,1204.3,49.139370954233605,853.6,352.00101009956086,5.800000000000001,2.859681411936962,3.4000000000000004,1.429840705968481,3.4000000000000004,1.429840705968481,2.0,0.816496580927726,0.0,0.0,0.0,0.0,1.0,0.0
300.0,0.20624,3.502304800268676E-9,300.0,93.66666666666667,87.32657417289221,26.923076923076906,86.89655172413792,300.0,67504.0,10.0,1803.6999999999998,59.065030075144975,1461.6000000000001,267.1741837162499,10.8,2.2010098692292237,5.9,1.1005049346146119,5.9,1.1005049346146119,3.5999999999999996,1.07496769977314,0.0,0.0,0.0,0.0,1.0,0.0
400.0,0.241172,4.142698047475682E-9,400.0,91.0,81.73747622067216,37.931034482758655,79.42857142857143,400.0,70864.0,10.0,2399.8,72.99741243511455,1878.4000000000003,607.6349781461455,14.2,5.00666222813829,7.6,2.503331114069145,7.6,2.503331114069145,4.3,1.4181364924121764,0.0,0.0,0.0,0.0,1.0,0.0
500.0,0.273035,4.726828645086951E-9,500.0,89.8,78.62818062958866,49.0,74.37185929648243,500.0,70864.0,10.0,3012.9,85.52511002298941,2372.0,655.6665819352597,18.2,5.3499740393970345,9.6,2.6749870196985173,9.6,2.6749870196985173,5.199999999999999,1.8135294011647258,0.0,0.0,0.0,0.0,1.0,0.0
600.0,0.307486,5.358403927336137E-9,600.0,89.16666666666667,77.08201114166843,54.86111111111113,72.3404255319149,600.0,70864.0,10.0,3614.7000000000003,79.43557837084782,3010.4,894.3162751510229,23.4,7.290785661062569,12.2,3.6453928305312844,12.2,3.6453928305312844,6.3,1.5670212364724212,0.0,0.0,0.0,0.0,1.0,0.0
700.0,0.34787,6.133849494573143E-9,700.0,88.71428571428571,76.08131487889273,60.10101010101009,71.06227106227105,700.0,74224.0,10.0,4226.2,78.45706539956173,3750.4,890.3376637857996,29.4,7.229568912920512,15.2,3.614784456460256,15.2,3.614784456460256,7.2,1.1352924243950933,0.0,0.0,0.0,0.0,1.0,0.0
800.0,0.383522,6.818432135300504E-9,800.0,89.0,77.04702100327992,66.15384615384615,72.92307692307692,800.0,74224.0,10.0,4825.799999999999,87.87592262831609,4321.6,890.2977279789297,34.0,7.195677714974301,17.5,3.5978388574871505,17.5,3.5978388574871505,7.7,1.4944341180973262,0.0,0.0,0.0,0.0,1.0,0.0
900.0,0.41652,7.452053193830781E-9,900.0,88.88888888888889,76.95533944784992,67.84565916398712,73.33333333333331,900.0,74224.0,10.0,5420.1,79.25689594953582,4961.6,1044.6787065887772,39.199999999999996,8.456424250894175,20.099999999999998,4.2282121254470875,20.099999999999998,4.2282121254470875,8.5,1.5811388300841895,0.0,0.0,0.0,0.0,1.0,0.0
1000.0,0.444674,7.992660724040534E-9,1000.0,89.1,77.60427367988494,70.05494505494507,74.53271028037383,1000.0,74224.0,10.0,6025.099999999999,82.54486995298713,5509.599999999999,1110.1410520990366,43.6,9.045563676312396,22.3,4.522781838156198,22.3,4.522781838156198,8.9,1.911950719959998,0.0,0.0,0.0,0.0,1.0,0.0
1100.0,0.476479,8.603374032924572E-9,1100.0,88.4,75.90481571338363,71.70731707317074,74.44933920704845,1100.0,74224.0,10.0,6623.400000000001,71.57311723762699,6271.200000000001,1188.0558161223832,49.800000000000004,9.715966241192895,25.400000000000002,4.857983120596447,25.400000000000002,4.857983120596447,9.6,2.2705848487901865,0.0,0.0,0.0,0.0,1.0,0.0
1200.0,0.50209,9.095151380946239E-9,1200.0,87.8,74.57263264957336,73.98720682302772,72.39819004524887,1200.0,74224.0,10.0,7211.4,53.547901712184576,6716.8,1361.7724397922648,53.4,11.107554986484551,27.2,5.553777493242276,27.2,5.553777493242276,9.9,2.1317702607092643,0.0,0.0,0.0,0.0,1.0,0.0
1300.0,0.527973,9.614650013132228E-9,1300.0,88.7,76.8393264138259,77.66798418972333,74.25968109339408,1300.0,77584.0,10.0,7812.7,57.61182363215228,7354.4,1541.7210584999552,58.6,12.571572870744712,29.8,6.285786435372356,29.8,6.285786435372356,10.100000000000001,2.4244128727957572,0.0,0.0,0.0,0.0,1.0,0.0
1400.0,0.555629,1.0169734592652983E-8,1400.0,88.9,77.73266357464973,78.77629063097514,76.82672233820459,1400.0,77584.0,10.0,8405.9,57.13424736725096,8028.0,1826.0972348456996,63.99999999999999,14.91457154746473,32.5,7.457285773732365,32.5,7.457285773732365,10.100000000000001,2.4244128727957572,0.0,0.0,0.0,0.0,1.0,0.0
