@relation 1.0_0.7327550020987827_14294_14294_reads
@attribute domain real
@attribute previousDelay real
@attribute previousLon real
@attribute previousLat real
@attribute previousNextStopDistance real
@attribute previousSpeed real
@attribute time real
@attribute delay real
@attribute lon real
@attribute lat real
@attribute nearestStopLon real
@attribute nearestStopLat real
@attribute nextStopDistance real
@attribute speed real
@attribute class {0.0,1.0}
@data
0.0,0.0,20.977102,52.217327,65.30363036175814,7.85,1503.0,19.0,20.993565,52.23055,20.99349,52.23058,215.0529454511025,8.2,0.0
0.0,11.0,20.977716,52.217281,280.300185706229,3.81,1517.0,19.0,20.993303,52.230717,20.99349,52.23058,191.4952819981669,1.84,0.0
0.0,11.0,20.978119,52.217144,251.77219306552712,2.24,1526.0,19.0,20.993271,52.230873,20.99349,52.23058,174.38874027639193,1.79,0.0
0.0,11.0,20.978119,52.217144,251.77219306552712,0.0,1534.0,19.0,20.993021,52.231339,20.99349,52.23058,119.87204950287324,6.82,0.0
0.0,11.0,20.978449,52.217075,229.02616184232767,1.89,1561.0,17.0,20.992258,52.232414,20.99241,52.23235,319.5411191079818,4.83,0.0
0.0,11.0,20.979866,52.216667,138.45193922185072,6.67,1568.0,19.0,20.992153,52.232624,20.99241,52.23235,295.1778484019011,4.55,0.0
0.0,11.0,20.980495,52.216473,108.9115261913138,4.0,1576.0,17.0,20.991896,52.233097,20.99241,52.23235,239.82445763494624,6.93,0.0
0.0,11.0,20.980583,52.216464,104.63492149910576,1.01,1591.0,19.0,20.992966,52.233507,20.99241,52.23235,239.91036083494245,5.73,0.0
0.0,11.0,20.980484,52.216461,110.28880841652358,0.96,1605.0,1.0,20.990627,52.235184,20.99059,52.2351,307.08201737895706,8.54,0.0
0.0,28.0,20.980782,52.216362,102.08832818710763,3.3,1616.0,12.0,20.990658,52.235172,20.99059,52.2351,309.1332682342662,9.71,0.0
0.0,49.0,20.981804,52.216843,442.3003316030945,4.18,1625.0,12.0,20.990641,52.23534,20.99059,52.2351,291.5584574854294,2.08,0.0
0.0,49.0,20.98196,52.217022,419.7379829138016,1.61,1633.0,12.0,20.99037,52.235931,20.99059,52.2351,224.30006062150017,8.53,0.0
0.0,49.0,20.982851,52.217976,297.5498065097078,4.83,1649.0,1.0,20.989336,52.237354,20.98888,52.23773,52.078683276410565,10.82,0.0
0.0,49.0,20.984501,52.21846,210.20569822633763,7.79,1662.0,-2.0,20.989084,52.237591,20.98888,52.23773,346.5802828782703,7.04,0.0
0.0,49.0,20.984877,52.219421,101.4501258323085,7.33,1675.0,-2.0,20.988892,52.237762,20.98888,52.23773,323.6945738839816,1.78,0.0
0.0,49.0,20.984554,52.219856,58.57876993148885,6.64,1683.0,-2.0,20.988499,52.238239,20.98888,52.23773,264.286135111915,3.92,0.0
0.0,30.0,20.985132,52.220547,618.3023817666328,3.16,1698.0,-2.0,20.98799,52.23978,20.986741,52.240358,106.5993328066873,11.65,0.0
0.0,30.0,20.985369,52.220764,589.3169201571416,2.9,1714.0,-70.0,20.986763,52.24028,20.986741,52.240358,269.60618312224244,8.25,0.0
0.0,30.0,20.985369,52.220764,589.3169201571416,0.0,1732.0,-70.0,20.98667,52.240322,20.986741,52.240358,266.85816178768226,0.44,0.0
0.0,30.0,20.985369,52.220764,589.3169201571416,0.0,1740.0,-70.0,20.986842,52.240676,20.986741,52.240358,225.790126033712,5.13,0.0
0.0,30.0,20.985586,52.221008,558.7807622765241,4.41,1748.0,-70.0,20.986198,52.240788,20.986741,52.240358,231.074124644933,3.81,0.0
0.0,30.0,20.986557,52.222153,418.3080334630041,7.58,1756.0,-70.0,20.986177,52.241066,20.986741,52.240358,205.11099974371504,3.87,0.0
0.0,30.0,20.986921,52.222549,368.9590405182925,6.32,1772.0,-70.0,20.987501,52.241493,20.9878,52.24262,126.95955027528014,6.37,0.0
0.0,30.0,20.987961,52.223694,229.8580969410048,9.11,1780.0,-70.0,20.988214,52.241737,20.9878,52.24262,102.1513233392918,6.95,0.0
0.0,30.0,20.988775,52.224243,148.94022150789274,3.93,1795.0,-67.0,20.987896,52.242336,20.9878,52.24262,32.24871811005443,4.67,0.0
0.0,30.0,20.989119,52.224403,119.5810074621858,1.63,1805.0,-39.0,20.9877,52.242569,20.9878,52.24262,377.2479331710845,3.91,0.0
0.0,34.0,20.989925,52.224747,52.742880596907526,8.36,1818.0,-39.0,20.9877,52.242569,20.9878,52.24262,377.2479331710845,0.0,0.0
0.0,45.0,20.990683,52.224983,425.519687744961,6.55,1823.0,-39.0,20.987558,52.242702,20.9878,52.24262,360.0077107289921,3.53,0.0
0.0,45.0,20.990683,52.224983,425.519687744961,0.0,1839.0,-39.0,20.98703,52.243694,20.9878,52.24262,244.11517933214293,7.25,0.0
0.0,45.0,20.991788,52.225356,342.740799213645,7.16,1847.0,-39.0,20.986481,52.244377,20.98573,52.24574,159.95108276533583,10.58,0.0
0.0,45.0,20.993099,52.225693,256.8493674478289,12.11,1855.0,-39.0,20.986044,52.245136,20.98573,52.24574,70.48200457733134,11.19,0.0
0.0,45.0,20.995783,52.226604,114.39247880428243,7.25,1869.0,-35.0,20.985596,52.245766,20.98573,52.24574,377.7212874438854,7.54,0.0
0.0,-5.0,20.99526,52.227528,360.14207212439635,6.8,1879.0,-35.0,20.985596,52.245766,20.98573,52.24574,377.7212874438854,0.0,0.0
0.0,-3.0,20.995249,52.227547,357.90045898961256,6.17,1884.0,-35.0,20.985628,52.245789,20.98573,52.24574,376.3250630019997,0.67,0.0
0.0,-3.0,20.995115,52.227791,329.279373075812,2.2,1908.0,-35.0,20.984697,52.246838,20.98573,52.24574,243.90638597985395,5.53,0.0
0.0,-5.0,20.994448,52.228794,209.03753559409623,4.32,1916.0,-20.0,20.984249,52.247398,20.98327,52.24885,174.67047721878248,6.31,0.0
0.0,-3.0,20.994448,52.228794,209.03753559409623,0.0,1924.0,-20.0,20.983858,52.247887,20.98327,52.24885,114.31827269506805,7.57,0.0
0.0,-5.0,20.994448,52.228794,209.03753559409623,0.0,1939.0,-85.0,20.983288,52.248714,20.98327,52.24885,331.5307514093648,6.65,0.0
0.0,-3.0,20.994268,52.22905,178.18871496492665,2.38,1945.0,-79.0,20.983189,52.248859,20.98327,52.24885,323.1066712496636,6.13,0.0
0.0,-3.0,20.993933,52.229618,111.14299130708498,8.39,1962.0,-85.0,20.983192,52.248863,20.98327,52.24885,322.63434644691085,0.77,0.0
0.0,19.0,20.993565,52.23055,215.0529454511025,8.2,1973.0,-79.0,20.983189,52.248859,20.98327,52.24885,323.1066712496636,0.0,0.0
0.0,19.0,20.993303,52.230717,191.4952819981669,1.84,1973.0,-85.0,20.983192,52.248863,20.98327,52.24885,322.63434644691085,0.0,0.0
0.0,19.0,20.993271,52.230873,174.38874027639193,1.79,1982.0,-79.0,20.982979,52.249001,20.98327,52.24885,320.8369654805777,2.37,0.0
0.0,19.0,20.993021,52.231339,119.87204950287324,6.82,1990.0,-85.0,20.98259,52.249496,20.98327,52.24885,304.65894017219125,7.64,0.0
0.0,17.0,20.992258,52.232414,319.5411191079818,4.83,2006.0,-79.0,20.982319,52.250347,20.98327,52.24885,278.7629846784449,6.03,0.0
0.0,19.0,20.992153,52.232624,295.1778484019011,4.55,2013.0,-85.0,20.982994,52.250477,20.98327,52.24885,230.59282923691364,4.89,0.0
0.0,17.0,20.991896,52.233097,239.82445763494624,6.93,2029.0,-79.0,20.985033,52.250854,20.98623,52.25109,85.60591178816676,8.4,0.0
0.0,19.0,20.992966,52.233507,239.91036083494245,5.73,2036.0,-85.0,20.985751,52.251029,20.98623,52.25109,33.30537223096309,7.52,0.0
0.0,1.0,20.990627,52.235184,307.08201737895706,8.54,2048.0,-36.0,20.986279,52.251129,20.98623,52.25109,365.3103893989082,4.75,0.0
0.0,12.0,20.990658,52.235172,309.1332682342662,9.71,2052.0,-36.0,20.986279,52.251129,20.98623,52.25109,365.3103893989082,0.0,0.0
0.0,12.0,20.990641,52.23534,291.5584574854294,2.08,2075.0,-36.0,20.988089,52.251709,20.98623,52.25109,226.8923751382152,6.05,0.0
0.0,12.0,20.99037,52.235931,224.30006062150017,8.53,2083.0,-36.0,20.988951,52.252003,20.99083,52.25287,160.16945786490754,8.4,0.0
0.0,1.0,20.989336,52.237354,52.078683276410565,10.82,2108.0,-36.0,20.990772,52.252945,20.99083,52.25287,251.94210396426143,6.49,0.0
0.0,-2.0,20.989084,52.237591,346.5802828782703,7.04,2114.0,-36.0,20.990772,52.252945,20.99083,52.25287,251.94210396426143,0.0,0.0
0.0,-2.0,20.988892,52.237762,323.6945738839816,1.78,2121.0,-36.0,20.990995,52.253082,20.99083,52.25287,233.07855985073405,3.07,0.0
0.0,-2.0,20.988499,52.238239,264.286135111915,3.92,2129.0,-21.0,20.991602,52.253319,20.99083,52.25287,186.8806684502327,4.68,0.0
0.0,-2.0,20.98799,52.23978,106.5993328066873,11.65,2145.0,-12.0,20.993349,52.253834,20.9943,52.25363,68.59361731466562,8.25,0.0
0.0,119.0,20.978395,52.27829,470.2193181988652,4.7,2150.0,23.0,20.997461,52.254688,20.997242,52.253783,101.72955357401926,11.47,1.0
0.0,119.0,20.979578,52.27702,307.9870421131212,10.84,2163.0,23.0,20.997551,52.254059,20.997242,52.253783,37.20578049560593,5.4,1.0
0.0,-70.0,20.986763,52.24028,269.60618312224244,8.25,2166.0,-36.0,20.995085,52.25354,20.9943,52.25363,109.52207113902875,5.84,0.0
0.0,119.0,20.980621,52.275726,147.59990931943025,10.41,2172.0,23.0,20.997551,52.254059,20.997242,52.253783,37.20578049560593,0.0,1.0
0.0,-70.0,20.98667,52.240322,266.85816178768226,0.44,2176.0,-36.0,20.995085,52.25354,20.9943,52.25363,109.52207113902875,0.0,0.0
0.0,-70.0,20.986842,52.240676,225.790126033712,5.13,2184.0,-36.0,20.995344,52.253506,20.9943,52.25363,91.5514279147748,1.0,0.0
0.0,119.0,20.98085,52.275478,116.09161512250655,1.86,2187.0,-17.0,20.997433,52.253757,20.997242,52.253783,174.61239204342775,1.44,1.0
0.0,-70.0,20.986198,52.240788,231.074124644933,3.81,2192.0,-36.0,20.996103,52.253422,20.996679,52.253406,39.248788585440536,6.56,0.0
0.0,119.0,20.98085,52.275478,116.09161512250655,0.0,2192.0,-17.0,20.997074,52.253746,20.997242,52.253783,150.4539079271337,4.89,1.0
0.0,-70.0,20.986177,52.241066,205.11099974371504,3.87,2206.0,2.0,20.996792,52.253471,20.996679,52.253406,544.702117653696,4.48,0.0
0.0,119.0,20.981091,52.2752,81.29625806364315,2.33,2210.0,6.0,20.996719,52.2537,20.997242,52.253783,127.33932930219764,2.13,1.0
0.0,90.0,20.981459,52.274693,248.47052611814857,7.71,2217.0,8.0,20.995977,52.253651,20.99488,52.25391,80.03361360701467,7.26,1.0
0.0,-70.0,20.987501,52.241493,126.95955027528014,6.37,2219.0,2.0,20.997089,52.253521,20.996679,52.253406,542.2171920895352,1.61,0.0
0.0,90.0,20.981625,52.274471,221.32558977411645,1.43,2225.0,21.0,20.995068,52.253826,20.99488,52.25391,345.78775488227353,7.55,0.0
0.0,-70.0,20.988214,52.241737,102.1513233392918,6.95,2226.0,2.0,20.997351,52.253544,20.996679,52.253406,542.9901464961008,1.95,0.0
0.0,-67.0,20.987896,52.242336,32.24871811005443,4.67,2241.0,2.0,20.997351,52.253544,20.996679,52.253406,542.9901464961008,0.0,0.0
0.0,90.0,20.982094,52.273918,152.12426510355508,6.93,2243.0,21.0,20.992939,52.253834,20.99488,52.25391,215.6671846213833,8.05,0.0
0.0,-39.0,20.9877,52.242569,377.2479331710845,3.91,2254.0,2.0,20.997351,52.253544,20.996679,52.253406,542.9901464961008,0.0,0.0
0.0,90.0,20.982574,52.273327,78.84849537425102,9.17,2259.0,21.0,20.990917,52.253101,20.99029,52.25277,56.35840895259921,10.0,0.0
0.0,83.0,20.98307,52.272659,362.7606814951503,5.13,2269.0,5.0,20.990242,52.252747,20.99029,52.25277,429.3583264963669,6.05,0.0
0.0,-39.0,20.9877,52.242569,377.2479331710845,0.0,2269.0,2.0,20.997677,52.253834,20.996679,52.253406,516.6198567221542,2.61,0.0
0.0,-39.0,20.987558,52.242702,360.0077107289921,3.53,2277.0,2.0,20.99753,52.254425,20.996679,52.253406,450.5697742061119,8.31,0.0
0.0,83.0,20.98307,52.272659,362.7606814951503,0.0,2282.0,5.0,20.990242,52.252747,20.99029,52.25277,429.3583264963669,0.0,0.0
0.0,83.0,20.983315,52.272461,335.7264193804126,3.07,2304.0,5.0,20.988144,52.251884,20.99029,52.25277,258.30951845139293,7.82,0.0
0.0,83.0,20.983927,52.271732,244.69651131129933,11.39,2311.0,5.0,20.987329,52.251621,20.98473,52.25087,195.6406967156328,8.96,0.0
0.0,83.0,20.984447,52.271084,164.50625127462152,10.71,2319.0,5.0,20.986525,52.251362,20.98473,52.25087,133.88028131103474,8.3,0.0
0.0,75.0,20.985323,52.269852,182.1476598591612,9.34,2326.0,5.0,20.98625,52.25127,20.98473,52.25087,112.62675242114896,3.05,0.0
0.0,82.0,20.985409,52.269733,167.70562586858475,7.12,2355.0,5.0,20.986111,52.251225,20.98473,52.25087,101.96121579890914,0.37,0.0
0.0,82.0,20.985409,52.269733,167.70562586858475,0.0,2363.0,5.0,20.986111,52.251225,20.98473,52.25087,101.96121579890914,0.0,0.0
0.0,75.0,20.985548,52.269611,151.76222707617228,1.23,2378.0,5.0,20.986111,52.251225,20.98473,52.25087,101.96121579890914,0.0,0.0
0.0,82.0,20.985712,52.269306,116.06044048141442,2.1,2386.0,5.0,20.986111,52.251225,20.98473,52.25087,101.96121579890914,0.0,0.0
0.0,75.0,20.985792,52.268497,37.66995054607667,3.79,2402.0,5.0,20.986111,52.251225,20.98473,52.25087,101.96121579890914,0.0,0.0
0.0,81.0,20.986311,52.26833,523.9935568057372,4.99,2410.0,13.0,20.986111,52.251225,20.98473,52.25087,101.96121579890914,0.0,0.0
0.0,81.0,20.986767,52.268246,500.6765487587608,2.16,2424.0,27.0,20.985655,52.251091,20.98473,52.25087,67.59367818029976,2.46,0.0
0.0,82.0,20.987185,52.267841,447.57859204974255,3.99,2437.0,53.0,20.984667,52.250824,20.98473,52.25087,391.9764558003707,5.66,0.0
0.0,81.0,20.988379,52.266525,280.30120794502943,9.59,2449.0,53.0,20.984667,52.250824,20.98473,52.25087,391.9764558003707,0.0,0.0
0.0,82.0,20.989336,52.265465,145.86156213442374,10.42,2453.0,53.0,20.984423,52.250767,20.98473,52.25087,384.935250298571,4.44,0.0
0.0,91.0,20.990133,52.264431,274.4706326607412,6.69,2464.0,53.0,20.983023,52.250492,20.98473,52.25087,364.7938923404368,9.1,1.0
0.0,91.0,20.99021,52.264347,263.7754206016497,0.89,2479.0,53.0,20.98217,52.249996,20.98473,52.25087,332.4389136949421,5.34,1.0
0.0,91.0,20.990898,52.263603,168.8987405840003,4.41,2487.0,53.0,20.982653,52.249393,20.98473,52.25087,257.7610819336116,5.72,1.0
0.0,91.0,20.9914,52.263042,98.2884489709299,10.16,2495.0,53.0,20.983183,52.248737,20.984301,52.247306,176.38637797934405,10.17,1.0
0.0,76.0,20.992157,52.262428,521.9089247701091,6.11,2510.0,53.0,20.98378,52.247959,20.984301,52.247306,80.81038485747368,6.37,0.0
0.0,76.0,20.992289,52.262333,508.4750544764953,1.54,2524.0,80.0,20.98423,52.247383,20.984301,52.247306,236.94038879879704,5.74,0.0
