learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
100.0,5.764684,6.454467036657863E-9,100.0,97.0,94.0,93.4782608695652,93.18181818181817,60100.0,4328.0
200.0,5.802081,6.4963388380905E-9,200.0,96.0,92.0,92.59259259259257,90.90909090909089,60200.0,4328.0
300.0,5.856612,6.557394837339719E-9,300.0,89.66666666666666,79.33333333333333,81.09756097560975,75.96899224806201,60300.0,4328.0
400.0,5.920756,6.629214096400473E-9,400.0,84.5,69.0,70.89201877934272,64.36781609195403,60400.0,4328.0
500.0,5.962282,6.6757089603278375E-9,500.0,87.2,74.4,75.2895752895753,70.50691244239631,60500.0,4328.0
600.0,5.998659,6.716438711931308E-9,600.0,89.0,78.0,78.5016286644951,75.28089887640449,60600.0,4328.0
